Delivery Date,Hour Ending,Repeated Hour Flag,Settlement Point,Settlement Point Price,year
01/05/2023,23:00,N,HB_HOUSTON,20.12,2023
01/05/2023,24:00,N,HB_HOUSTON,15.11,2023
01/06/2023,01:00,N,HB_HOUSTON,10.46,2023
01/06/2023,02:00,N,HB_HOUSTON,8.93,2023
01/06/2023,03:00,N,HB_HOUSTON,10.8,2023
01/06/2023,04:00,N,HB_HOUSTON,11.3,2023
01/06/2023,05:00,N,HB_HOUSTON,15.24,2023
01/06/2023,06:00,N,HB_HOUSTON,23.13,2023
01/06/2023,07:00,N,HB_HOUSTON,36.24,2023
01/06/2023,08:00,N,HB_HOUSTON,33.52,2023
01/06/2023,09:00,N,HB_HOUSTON,33.32,2023
01/06/2023,10:00,N,HB_HOUSTON,26.4,2023
01/06/2023,11:00,N,HB_HOUSTON,18.35,2023
01/06/2023,12:00,N,HB_HOUSTON,17.46,2023
01/06/2023,13:00,N,HB_HOUSTON,16.76,2023
01/06/2023,14:00,N,HB_HOUSTON,16.53,2023
01/06/2023,15:00,N,HB_HOUSTON,14.64,2023
01/06/2023,16:00,N,HB_HOUSTON,15.58,2023
01/06/2023,17:00,N,HB_HOUSTON,20.23,2023
01/06/2023,18:00,N,HB_HOUSTON,44.97,2023
01/06/2023,19:00,N,HB_HOUSTON,32.24,2023
01/06/2023,20:00,N,HB_HOUSTON,20.5,2023
01/06/2023,21:00,N,HB_HOUSTON,19.11,2023
01/06/2023,22:00,N,HB_HOUSTON,19.52,2023
01/06/2023,23:00,N,HB_HOUSTON,18.33,2023
01/06/2023,24:00,N,HB_HOUSTON,17.84,2023
01/07/2023,01:00,N,HB_HOUSTON,24.24,2023
01/07/2023,02:00,N,HB_HOUSTON,20.91,2023
01/07/2023,03:00,N,HB_HOUSTON,19.66,2023
01/07/2023,04:00,N,HB_HOUSTON,19.07,2023
01/07/2023,05:00,N,HB_HOUSTON,18.24,2023
01/07/2023,06:00,N,HB_HOUSTON,18.43,2023
01/07/2023,07:00,N,HB_HOUSTON,21.46,2023
01/07/2023,08:00,N,HB_HOUSTON,25.15,2023
01/07/2023,09:00,N,HB_HOUSTON,21.72,2023
01/07/2023,10:00,N,HB_HOUSTON,20.09,2023
01/07/2023,11:00,N,HB_HOUSTON,21.93,2023
01/07/2023,12:00,N,HB_HOUSTON,23.53,2023
01/07/2023,13:00,N,HB_HOUSTON,24.2,2023
01/07/2023,14:00,N,HB_HOUSTON,24.78,2023
01/07/2023,15:00,N,HB_HOUSTON,23.04,2023
01/07/2023,16:00,N,HB_HOUSTON,24.78,2023
01/07/2023,17:00,N,HB_HOUSTON,25.25,2023
01/07/2023,18:00,N,HB_HOUSTON,54.14,2023
01/07/2023,19:00,N,HB_HOUSTON,41.08,2023
01/07/2023,20:00,N,HB_HOUSTON,31.84,2023
01/07/2023,21:00,N,HB_HOUSTON,29.44,2023
01/07/2023,22:00,N,HB_HOUSTON,28.34,2023
01/07/2023,23:00,N,HB_HOUSTON,26.5,2023
01/07/2023,24:00,N,HB_HOUSTON,25.58,2023
01/08/2023,01:00,N,HB_HOUSTON,28.4,2023
01/08/2023,02:00,N,HB_HOUSTON,25.57,2023
01/08/2023,03:00,N,HB_HOUSTON,24.31,2023
01/08/2023,04:00,N,HB_HOUSTON,24.69,2023
01/08/2023,05:00,N,HB_HOUSTON,25.05,2023
01/08/2023,06:00,N,HB_HOUSTON,26.33,2023
01/08/2023,07:00,N,HB_HOUSTON,27.2,2023
01/08/2023,08:00,N,HB_HOUSTON,30.08,2023
01/08/2023,09:00,N,HB_HOUSTON,27.92,2023
01/08/2023,10:00,N,HB_HOUSTON,23.72,2023
01/08/2023,11:00,N,HB_HOUSTON,22.25,2023
01/08/2023,12:00,N,HB_HOUSTON,21.93,2023
01/08/2023,13:00,N,HB_HOUSTON,20.99,2023
01/08/2023,14:00,N,HB_HOUSTON,20.53,2023
01/08/2023,15:00,N,HB_HOUSTON,20.07,2023
01/08/2023,16:00,N,HB_HOUSTON,19.39,2023
01/08/2023,17:00,N,HB_HOUSTON,20.81,2023
01/08/2023,18:00,N,HB_HOUSTON,66.05,2023
01/08/2023,19:00,N,HB_HOUSTON,37.86,2023
01/08/2023,20:00,N,HB_HOUSTON,26.9,2023
01/08/2023,21:00,N,HB_HOUSTON,22.31,2023
01/08/2023,22:00,N,HB_HOUSTON,22.03,2023
01/08/2023,23:00,N,HB_HOUSTON,21.68,2023
01/08/2023,24:00,N,HB_HOUSTON,21.26,2023
01/09/2023,01:00,N,HB_HOUSTON,16.28,2023
01/09/2023,02:00,N,HB_HOUSTON,15.22,2023
01/09/2023,03:00,N,HB_HOUSTON,16.64,2023
01/09/2023,04:00,N,HB_HOUSTON,17.84,2023
01/09/2023,05:00,N,HB_HOUSTON,19.2,2023
01/09/2023,06:00,N,HB_HOUSTON,21.87,2023
01/09/2023,07:00,N,HB_HOUSTON,26.8,2023
01/09/2023,08:00,N,HB_HOUSTON,29.1,2023
01/09/2023,09:00,N,HB_HOUSTON,23.77,2023
01/09/2023,10:00,N,HB_HOUSTON,20.15,2023
01/09/2023,11:00,N,HB_HOUSTON,19.26,2023
01/09/2023,12:00,N,HB_HOUSTON,19.38,2023
01/09/2023,13:00,N,HB_HOUSTON,19.9,2023
01/09/2023,14:00,N,HB_HOUSTON,20.26,2023
01/09/2023,15:00,N,HB_HOUSTON,20.75,2023
01/09/2023,16:00,N,HB_HOUSTON,21.67,2023
01/09/2023,17:00,N,HB_HOUSTON,25.18,2023
01/09/2023,18:00,N,HB_HOUSTON,70.9,2023
01/09/2023,19:00,N,HB_HOUSTON,48.11,2023
01/09/2023,20:00,N,HB_HOUSTON,33.24,2023
01/09/2023,21:00,N,HB_HOUSTON,30.08,2023
01/09/2023,22:00,N,HB_HOUSTON,27.68,2023
01/09/2023,23:00,N,HB_HOUSTON,23.03,2023
01/09/2023,24:00,N,HB_HOUSTON,22.47,2023
01/10/2023,01:00,N,HB_HOUSTON,18.96,2023
01/10/2023,02:00,N,HB_HOUSTON,15.34,2023
01/10/2023,03:00,N,HB_HOUSTON,13.03,2023
01/10/2023,04:00,N,HB_HOUSTON,12.31,2023
01/10/2023,05:00,N,HB_HOUSTON,13.97,2023
01/10/2023,06:00,N,HB_HOUSTON,17.33,2023
01/10/2023,07:00,N,HB_HOUSTON,28.84,2023
01/10/2023,08:00,N,HB_HOUSTON,29.19,2023
01/10/2023,09:00,N,HB_HOUSTON,23.86,2023
01/10/2023,10:00,N,HB_HOUSTON,20.49,2023
01/10/2023,11:00,N,HB_HOUSTON,19.53,2023
01/10/2023,12:00,N,HB_HOUSTON,19.47,2023
01/10/2023,13:00,N,HB_HOUSTON,19.71,2023
01/10/2023,14:00,N,HB_HOUSTON,19.1,2023
01/10/2023,15:00,N,HB_HOUSTON,21.27,2023
01/10/2023,16:00,N,HB_HOUSTON,22.29,2023
01/10/2023,17:00,N,HB_HOUSTON,25.93,2023
01/10/2023,18:00,N,HB_HOUSTON,54.89,2023
01/10/2023,19:00,N,HB_HOUSTON,33.5,2023
01/10/2023,20:00,N,HB_HOUSTON,22.35,2023
01/10/2023,21:00,N,HB_HOUSTON,20.17,2023
01/10/2023,22:00,N,HB_HOUSTON,17.81,2023
01/10/2023,23:00,N,HB_HOUSTON,19.95,2023
01/10/2023,24:00,N,HB_HOUSTON,16.25,2023
01/11/2023,01:00,N,HB_HOUSTON,10.38,2023
01/11/2023,02:00,N,HB_HOUSTON,7.87,2023
01/11/2023,03:00,N,HB_HOUSTON,7.51,2023
01/11/2023,04:00,N,HB_HOUSTON,7.61,2023
01/11/2023,05:00,N,HB_HOUSTON,10.34,2023
01/11/2023,06:00,N,HB_HOUSTON,14.17,2023
01/11/2023,07:00,N,HB_HOUSTON,28.4,2023
01/11/2023,08:00,N,HB_HOUSTON,28.05,2023
01/11/2023,09:00,N,HB_HOUSTON,21.27,2023
01/11/2023,10:00,N,HB_HOUSTON,18.36,2023
01/11/2023,11:00,N,HB_HOUSTON,19.18,2023
01/11/2023,12:00,N,HB_HOUSTON,20.09,2023
01/11/2023,13:00,N,HB_HOUSTON,20.43,2023
01/11/2023,14:00,N,HB_HOUSTON,21.75,2023
01/11/2023,15:00,N,HB_HOUSTON,22.16,2023
01/11/2023,16:00,N,HB_HOUSTON,22.27,2023
01/11/2023,17:00,N,HB_HOUSTON,25.89,2023
01/11/2023,18:00,N,HB_HOUSTON,48.27,2023
01/11/2023,19:00,N,HB_HOUSTON,36.86,2023
01/11/2023,20:00,N,HB_HOUSTON,24.66,2023
01/11/2023,21:00,N,HB_HOUSTON,20.69,2023
01/11/2023,22:00,N,HB_HOUSTON,19.36,2023
01/11/2023,23:00,N,HB_HOUSTON,18.0,2023
01/11/2023,24:00,N,HB_HOUSTON,15.51,2023
01/12/2023,01:00,N,HB_HOUSTON,11.72,2023
01/12/2023,02:00,N,HB_HOUSTON,9.39,2023
01/12/2023,03:00,N,HB_HOUSTON,10.26,2023
01/12/2023,04:00,N,HB_HOUSTON,11.65,2023
01/12/2023,05:00,N,HB_HOUSTON,13.16,2023
01/12/2023,06:00,N,HB_HOUSTON,17.84,2023
01/12/2023,07:00,N,HB_HOUSTON,31.46,2023
01/12/2023,08:00,N,HB_HOUSTON,27.02,2023
01/12/2023,09:00,N,HB_HOUSTON,20.61,2023
01/12/2023,10:00,N,HB_HOUSTON,17.48,2023
01/12/2023,11:00,N,HB_HOUSTON,17.47,2023
01/12/2023,12:00,N,HB_HOUSTON,18.76,2023
01/12/2023,13:00,N,HB_HOUSTON,20.51,2023
01/12/2023,14:00,N,HB_HOUSTON,21.49,2023
01/12/2023,15:00,N,HB_HOUSTON,23.38,2023
01/12/2023,16:00,N,HB_HOUSTON,23.39,2023
01/12/2023,17:00,N,HB_HOUSTON,23.74,2023
01/12/2023,18:00,N,HB_HOUSTON,44.89,2023
01/12/2023,19:00,N,HB_HOUSTON,49.64,2023
01/12/2023,20:00,N,HB_HOUSTON,41.65,2023
01/12/2023,21:00,N,HB_HOUSTON,36.96,2023
01/12/2023,22:00,N,HB_HOUSTON,36.36,2023
01/12/2023,23:00,N,HB_HOUSTON,35.02,2023
01/12/2023,24:00,N,HB_HOUSTON,30.04,2023
01/13/2023,01:00,N,HB_HOUSTON,25.25,2023
01/13/2023,02:00,N,HB_HOUSTON,25.2,2023
01/13/2023,03:00,N,HB_HOUSTON,25.28,2023
01/13/2023,04:00,N,HB_HOUSTON,25.5,2023
01/13/2023,05:00,N,HB_HOUSTON,26.77,2023
01/13/2023,06:00,N,HB_HOUSTON,37.77,2023
01/13/2023,07:00,N,HB_HOUSTON,63.04,2023
01/13/2023,08:00,N,HB_HOUSTON,72.85,2023
01/13/2023,09:00,N,HB_HOUSTON,40.0,2023
01/13/2023,10:00,N,HB_HOUSTON,30.97,2023
01/13/2023,11:00,N,HB_HOUSTON,28.2,2023
01/13/2023,12:00,N,HB_HOUSTON,25.65,2023
01/13/2023,13:00,N,HB_HOUSTON,24.97,2023
01/13/2023,14:00,N,HB_HOUSTON,23.7,2023
01/13/2023,15:00,N,HB_HOUSTON,22.56,2023
01/13/2023,16:00,N,HB_HOUSTON,22.07,2023
01/13/2023,17:00,N,HB_HOUSTON,25.26,2023
01/13/2023,18:00,N,HB_HOUSTON,45.71,2023
01/13/2023,19:00,N,HB_HOUSTON,35.0,2023
01/13/2023,20:00,N,HB_HOUSTON,27.33,2023
01/13/2023,21:00,N,HB_HOUSTON,27.81,2023
01/13/2023,22:00,N,HB_HOUSTON,25.34,2023
01/13/2023,23:00,N,HB_HOUSTON,25.14,2023
01/13/2023,24:00,N,HB_HOUSTON,25.86,2023
01/14/2023,01:00,N,HB_HOUSTON,20.72,2023
01/14/2023,02:00,N,HB_HOUSTON,20.37,2023
01/14/2023,03:00,N,HB_HOUSTON,20.73,2023
01/14/2023,04:00,N,HB_HOUSTON,20.9,2023
01/14/2023,05:00,N,HB_HOUSTON,21.62,2023
01/14/2023,06:00,N,HB_HOUSTON,24.07,2023
01/14/2023,07:00,N,HB_HOUSTON,29.16,2023
01/14/2023,08:00,N,HB_HOUSTON,30.59,2023
01/14/2023,09:00,N,HB_HOUSTON,28.38,2023
01/14/2023,10:00,N,HB_HOUSTON,21.33,2023
01/14/2023,11:00,N,HB_HOUSTON,19.22,2023
01/14/2023,12:00,N,HB_HOUSTON,17.48,2023
01/14/2023,13:00,N,HB_HOUSTON,15.28,2023
01/14/2023,14:00,N,HB_HOUSTON,11.86,2023
01/14/2023,15:00,N,HB_HOUSTON,9.99,2023
01/14/2023,16:00,N,HB_HOUSTON,9.64,2023
01/14/2023,17:00,N,HB_HOUSTON,11.46,2023
01/14/2023,18:00,N,HB_HOUSTON,19.27,2023
01/14/2023,19:00,N,HB_HOUSTON,20.19,2023
01/14/2023,20:00,N,HB_HOUSTON,17.73,2023
01/14/2023,21:00,N,HB_HOUSTON,15.59,2023
01/14/2023,22:00,N,HB_HOUSTON,14.73,2023
01/14/2023,23:00,N,HB_HOUSTON,14.42,2023
01/14/2023,24:00,N,HB_HOUSTON,9.68,2023
01/15/2023,01:00,N,HB_HOUSTON,6.02,2023
01/15/2023,02:00,N,HB_HOUSTON,4.69,2023
01/15/2023,03:00,N,HB_HOUSTON,4.13,2023
01/15/2023,04:00,N,HB_HOUSTON,4.79,2023
01/15/2023,05:00,N,HB_HOUSTON,5.38,2023
01/15/2023,06:00,N,HB_HOUSTON,7.03,2023
01/15/2023,07:00,N,HB_HOUSTON,11.52,2023
01/15/2023,08:00,N,HB_HOUSTON,15.15,2023
01/15/2023,09:00,N,HB_HOUSTON,15.21,2023
01/15/2023,10:00,N,HB_HOUSTON,10.8,2023
01/15/2023,11:00,N,HB_HOUSTON,9.22,2023
01/15/2023,12:00,N,HB_HOUSTON,8.44,2023
01/15/2023,13:00,N,HB_HOUSTON,8.81,2023
01/15/2023,14:00,N,HB_HOUSTON,9.28,2023
01/15/2023,15:00,N,HB_HOUSTON,9.3,2023
01/15/2023,16:00,N,HB_HOUSTON,9.8,2023
01/15/2023,17:00,N,HB_HOUSTON,15.31,2023
01/15/2023,18:00,N,HB_HOUSTON,26.61,2023
01/15/2023,19:00,N,HB_HOUSTON,24.37,2023
01/15/2023,20:00,N,HB_HOUSTON,19.98,2023
01/15/2023,21:00,N,HB_HOUSTON,16.0,2023
01/15/2023,22:00,N,HB_HOUSTON,13.67,2023
01/15/2023,23:00,N,HB_HOUSTON,12.64,2023
01/15/2023,24:00,N,HB_HOUSTON,6.14,2023
01/16/2023,01:00,N,HB_HOUSTON,5.36,2023
01/16/2023,02:00,N,HB_HOUSTON,3.65,2023
01/16/2023,03:00,N,HB_HOUSTON,4.47,2023
01/16/2023,04:00,N,HB_HOUSTON,5.58,2023
01/16/2023,05:00,N,HB_HOUSTON,7.62,2023
01/16/2023,06:00,N,HB_HOUSTON,14.33,2023
01/16/2023,07:00,N,HB_HOUSTON,21.7,2023
01/16/2023,08:00,N,HB_HOUSTON,24.98,2023
01/16/2023,09:00,N,HB_HOUSTON,23.91,2023
01/16/2023,10:00,N,HB_HOUSTON,22.37,2023
01/16/2023,11:00,N,HB_HOUSTON,18.32,2023
01/16/2023,12:00,N,HB_HOUSTON,21.32,2023
01/16/2023,13:00,N,HB_HOUSTON,24.8,2023
01/16/2023,14:00,N,HB_HOUSTON,21.06,2023
01/16/2023,15:00,N,HB_HOUSTON,21.59,2023
01/16/2023,16:00,N,HB_HOUSTON,21.47,2023
01/16/2023,17:00,N,HB_HOUSTON,25.02,2023
01/16/2023,18:00,N,HB_HOUSTON,52.99,2023
01/16/2023,19:00,N,HB_HOUSTON,48.7,2023
01/16/2023,20:00,N,HB_HOUSTON,31.98,2023
01/16/2023,21:00,N,HB_HOUSTON,27.7,2023
01/16/2023,22:00,N,HB_HOUSTON,20.03,2023
01/16/2023,23:00,N,HB_HOUSTON,22.75,2023
01/16/2023,24:00,N,HB_HOUSTON,19.65,2023
01/17/2023,01:00,N,HB_HOUSTON,17.23,2023
01/17/2023,02:00,N,HB_HOUSTON,16.8,2023
01/17/2023,03:00,N,HB_HOUSTON,17.89,2023
01/17/2023,04:00,N,HB_HOUSTON,19.94,2023
01/17/2023,05:00,N,HB_HOUSTON,23.8,2023
01/17/2023,06:00,N,HB_HOUSTON,26.68,2023
01/17/2023,07:00,N,HB_HOUSTON,31.44,2023
01/17/2023,08:00,N,HB_HOUSTON,29.94,2023
01/17/2023,09:00,N,HB_HOUSTON,26.6,2023
01/17/2023,10:00,N,HB_HOUSTON,30.94,2023
01/17/2023,11:00,N,HB_HOUSTON,32.76,2023
01/17/2023,12:00,N,HB_HOUSTON,31.27,2023
01/17/2023,13:00,N,HB_HOUSTON,29.67,2023
01/17/2023,14:00,N,HB_HOUSTON,26.11,2023
01/17/2023,15:00,N,HB_HOUSTON,24.66,2023
01/17/2023,16:00,N,HB_HOUSTON,22.73,2023
01/17/2023,17:00,N,HB_HOUSTON,29.94,2023
01/17/2023,18:00,N,HB_HOUSTON,74.23,2023
01/17/2023,19:00,N,HB_HOUSTON,50.77,2023
01/17/2023,20:00,N,HB_HOUSTON,34.97,2023
01/17/2023,21:00,N,HB_HOUSTON,27.89,2023
01/17/2023,22:00,N,HB_HOUSTON,24.1,2023
01/17/2023,23:00,N,HB_HOUSTON,22.61,2023
01/17/2023,24:00,N,HB_HOUSTON,19.98,2023
01/18/2023,01:00,N,HB_HOUSTON,17.28,2023
01/18/2023,02:00,N,HB_HOUSTON,12.02,2023
01/18/2023,03:00,N,HB_HOUSTON,10.9,2023
01/18/2023,04:00,N,HB_HOUSTON,11.77,2023
01/18/2023,05:00,N,HB_HOUSTON,14.84,2023
01/18/2023,06:00,N,HB_HOUSTON,19.91,2023
01/18/2023,07:00,N,HB_HOUSTON,29.23,2023
01/18/2023,08:00,N,HB_HOUSTON,26.47,2023
01/18/2023,09:00,N,HB_HOUSTON,24.32,2023
01/18/2023,10:00,N,HB_HOUSTON,18.08,2023
01/18/2023,11:00,N,HB_HOUSTON,17.47,2023
01/18/2023,12:00,N,HB_HOUSTON,17.52,2023
01/18/2023,13:00,N,HB_HOUSTON,17.66,2023
01/18/2023,14:00,N,HB_HOUSTON,17.64,2023
01/18/2023,15:00,N,HB_HOUSTON,17.13,2023
01/18/2023,16:00,N,HB_HOUSTON,17.59,2023
01/18/2023,17:00,N,HB_HOUSTON,21.57,2023
01/18/2023,18:00,N,HB_HOUSTON,39.48,2023
01/18/2023,19:00,N,HB_HOUSTON,41.64,2023
01/18/2023,20:00,N,HB_HOUSTON,28.86,2023
01/18/2023,21:00,N,HB_HOUSTON,26.21,2023
01/18/2023,22:00,N,HB_HOUSTON,22.21,2023
01/18/2023,23:00,N,HB_HOUSTON,21.48,2023
01/18/2023,24:00,N,HB_HOUSTON,18.98,2023
01/19/2023,01:00,N,HB_HOUSTON,15.83,2023
01/19/2023,02:00,N,HB_HOUSTON,16.36,2023
01/19/2023,03:00,N,HB_HOUSTON,17.61,2023
01/19/2023,04:00,N,HB_HOUSTON,20.1,2023
01/19/2023,05:00,N,HB_HOUSTON,21.44,2023
01/19/2023,06:00,N,HB_HOUSTON,24.96,2023
01/19/2023,07:00,N,HB_HOUSTON,30.6,2023
01/19/2023,08:00,N,HB_HOUSTON,36.07,2023
01/19/2023,09:00,N,HB_HOUSTON,32.49,2023
01/19/2023,10:00,N,HB_HOUSTON,25.88,2023
01/19/2023,11:00,N,HB_HOUSTON,25.5,2023
01/19/2023,12:00,N,HB_HOUSTON,25.44,2023
01/19/2023,13:00,N,HB_HOUSTON,25.77,2023
01/19/2023,14:00,N,HB_HOUSTON,24.98,2023
01/19/2023,15:00,N,HB_HOUSTON,23.36,2023
01/19/2023,16:00,N,HB_HOUSTON,23.0,2023
01/19/2023,17:00,N,HB_HOUSTON,27.31,2023
01/19/2023,18:00,N,HB_HOUSTON,54.45,2023
01/19/2023,19:00,N,HB_HOUSTON,44.6,2023
01/19/2023,20:00,N,HB_HOUSTON,32.92,2023
01/19/2023,21:00,N,HB_HOUSTON,30.59,2023
01/19/2023,22:00,N,HB_HOUSTON,24.5,2023
01/19/2023,23:00,N,HB_HOUSTON,21.42,2023
01/19/2023,24:00,N,HB_HOUSTON,20.5,2023
01/20/2023,01:00,N,HB_HOUSTON,17.96,2023
01/20/2023,02:00,N,HB_HOUSTON,16.13,2023
01/20/2023,03:00,N,HB_HOUSTON,15.97,2023
01/20/2023,04:00,N,HB_HOUSTON,16.45,2023
01/20/2023,05:00,N,HB_HOUSTON,16.82,2023
01/20/2023,06:00,N,HB_HOUSTON,20.3,2023
01/20/2023,07:00,N,HB_HOUSTON,26.2,2023
01/20/2023,08:00,N,HB_HOUSTON,25.25,2023
01/20/2023,09:00,N,HB_HOUSTON,21.16,2023
01/20/2023,10:00,N,HB_HOUSTON,20.15,2023
01/20/2023,11:00,N,HB_HOUSTON,18.18,2023
01/20/2023,12:00,N,HB_HOUSTON,18.07,2023
01/20/2023,13:00,N,HB_HOUSTON,17.39,2023
01/20/2023,14:00,N,HB_HOUSTON,17.1,2023
01/20/2023,15:00,N,HB_HOUSTON,16.66,2023
01/20/2023,16:00,N,HB_HOUSTON,16.18,2023
01/20/2023,17:00,N,HB_HOUSTON,17.19,2023
01/20/2023,18:00,N,HB_HOUSTON,23.04,2023
01/20/2023,19:00,N,HB_HOUSTON,24.56,2023
01/20/2023,20:00,N,HB_HOUSTON,22.23,2023
01/20/2023,21:00,N,HB_HOUSTON,20.46,2023
01/20/2023,22:00,N,HB_HOUSTON,19.14,2023
01/20/2023,23:00,N,HB_HOUSTON,19.43,2023
01/20/2023,24:00,N,HB_HOUSTON,16.71,2023
01/21/2023,01:00,N,HB_HOUSTON,17.45,2023
01/21/2023,02:00,N,HB_HOUSTON,17.78,2023
01/21/2023,03:00,N,HB_HOUSTON,19.92,2023
01/21/2023,04:00,N,HB_HOUSTON,20.2,2023
01/21/2023,05:00,N,HB_HOUSTON,22.37,2023
01/21/2023,06:00,N,HB_HOUSTON,23.5,2023
01/21/2023,07:00,N,HB_HOUSTON,24.46,2023
01/21/2023,08:00,N,HB_HOUSTON,30.09,2023
01/21/2023,09:00,N,HB_HOUSTON,33.37,2023
01/21/2023,10:00,N,HB_HOUSTON,30.0,2023
01/21/2023,11:00,N,HB_HOUSTON,25.13,2023
01/21/2023,12:00,N,HB_HOUSTON,20.5,2023
01/21/2023,13:00,N,HB_HOUSTON,19.47,2023
01/21/2023,14:00,N,HB_HOUSTON,18.53,2023
01/21/2023,15:00,N,HB_HOUSTON,15.89,2023
01/21/2023,16:00,N,HB_HOUSTON,14.87,2023
01/21/2023,17:00,N,HB_HOUSTON,15.68,2023
01/21/2023,18:00,N,HB_HOUSTON,26.87,2023
01/21/2023,19:00,N,HB_HOUSTON,28.13,2023
01/21/2023,20:00,N,HB_HOUSTON,25.3,2023
01/21/2023,21:00,N,HB_HOUSTON,24.76,2023
01/21/2023,22:00,N,HB_HOUSTON,21.32,2023
01/21/2023,23:00,N,HB_HOUSTON,22.48,2023
01/21/2023,24:00,N,HB_HOUSTON,20.3,2023
01/22/2023,01:00,N,HB_HOUSTON,23.22,2023
01/22/2023,02:00,N,HB_HOUSTON,21.16,2023
01/22/2023,03:00,N,HB_HOUSTON,21.73,2023
01/22/2023,04:00,N,HB_HOUSTON,23.75,2023
01/22/2023,05:00,N,HB_HOUSTON,24.72,2023
01/22/2023,06:00,N,HB_HOUSTON,25.76,2023
01/22/2023,07:00,N,HB_HOUSTON,26.44,2023
01/22/2023,08:00,N,HB_HOUSTON,33.49,2023
01/22/2023,09:00,N,HB_HOUSTON,31.77,2023
01/22/2023,10:00,N,HB_HOUSTON,25.19,2023
01/22/2023,11:00,N,HB_HOUSTON,22.1,2023
01/22/2023,12:00,N,HB_HOUSTON,20.82,2023
01/22/2023,13:00,N,HB_HOUSTON,20.01,2023
01/22/2023,14:00,N,HB_HOUSTON,19.64,2023
01/22/2023,15:00,N,HB_HOUSTON,18.94,2023
01/22/2023,16:00,N,HB_HOUSTON,19.02,2023
01/22/2023,17:00,N,HB_HOUSTON,22.59,2023
01/22/2023,18:00,N,HB_HOUSTON,43.44,2023
01/22/2023,19:00,N,HB_HOUSTON,48.74,2023
01/22/2023,20:00,N,HB_HOUSTON,43.78,2023
01/22/2023,21:00,N,HB_HOUSTON,30.9,2023
01/22/2023,22:00,N,HB_HOUSTON,28.44,2023
01/22/2023,23:00,N,HB_HOUSTON,24.92,2023
01/22/2023,24:00,N,HB_HOUSTON,22.92,2023
01/23/2023,01:00,N,HB_HOUSTON,22.76,2023
01/23/2023,02:00,N,HB_HOUSTON,20.68,2023
01/23/2023,03:00,N,HB_HOUSTON,20.71,2023
01/23/2023,04:00,N,HB_HOUSTON,21.18,2023
01/23/2023,05:00,N,HB_HOUSTON,20.61,2023
01/23/2023,06:00,N,HB_HOUSTON,24.05,2023
01/23/2023,07:00,N,HB_HOUSTON,40.13,2023
01/23/2023,08:00,N,HB_HOUSTON,37.66,2023
01/23/2023,09:00,N,HB_HOUSTON,30.66,2023
01/23/2023,10:00,N,HB_HOUSTON,22.45,2023
01/23/2023,11:00,N,HB_HOUSTON,19.6,2023
01/23/2023,12:00,N,HB_HOUSTON,18.59,2023
01/23/2023,13:00,N,HB_HOUSTON,17.02,2023
01/23/2023,14:00,N,HB_HOUSTON,14.43,2023
01/23/2023,15:00,N,HB_HOUSTON,12.58,2023
01/23/2023,16:00,N,HB_HOUSTON,11.7,2023
01/23/2023,17:00,N,HB_HOUSTON,13.63,2023
01/23/2023,18:00,N,HB_HOUSTON,22.43,2023
01/23/2023,19:00,N,HB_HOUSTON,29.99,2023
01/23/2023,20:00,N,HB_HOUSTON,26.9,2023
01/23/2023,21:00,N,HB_HOUSTON,25.56,2023
01/23/2023,22:00,N,HB_HOUSTON,22.55,2023
01/23/2023,23:00,N,HB_HOUSTON,19.38,2023
01/23/2023,24:00,N,HB_HOUSTON,18.05,2023
01/24/2023,01:00,N,HB_HOUSTON,21.21,2023
01/24/2023,02:00,N,HB_HOUSTON,21.32,2023
01/24/2023,03:00,N,HB_HOUSTON,21.56,2023
01/24/2023,04:00,N,HB_HOUSTON,21.95,2023
01/24/2023,05:00,N,HB_HOUSTON,24.67,2023
01/24/2023,06:00,N,HB_HOUSTON,26.74,2023
01/24/2023,07:00,N,HB_HOUSTON,41.14,2023
01/24/2023,08:00,N,HB_HOUSTON,49.33,2023
01/24/2023,09:00,N,HB_HOUSTON,42.96,2023
01/24/2023,10:00,N,HB_HOUSTON,33.64,2023
01/24/2023,11:00,N,HB_HOUSTON,28.38,2023
01/24/2023,12:00,N,HB_HOUSTON,28.75,2023
01/24/2023,13:00,N,HB_HOUSTON,27.44,2023
01/24/2023,14:00,N,HB_HOUSTON,24.48,2023
01/24/2023,15:00,N,HB_HOUSTON,23.19,2023
01/24/2023,16:00,N,HB_HOUSTON,21.69,2023
01/24/2023,17:00,N,HB_HOUSTON,23.89,2023
01/24/2023,18:00,N,HB_HOUSTON,40.28,2023
01/24/2023,19:00,N,HB_HOUSTON,37.6,2023
01/24/2023,20:00,N,HB_HOUSTON,36.21,2023
01/24/2023,21:00,N,HB_HOUSTON,35.31,2023
01/24/2023,22:00,N,HB_HOUSTON,31.45,2023
01/24/2023,23:00,N,HB_HOUSTON,26.49,2023
01/24/2023,24:00,N,HB_HOUSTON,25.27,2023
01/25/2023,01:00,N,HB_HOUSTON,21.22,2023
01/25/2023,02:00,N,HB_HOUSTON,19.55,2023
01/25/2023,03:00,N,HB_HOUSTON,19.38,2023
01/25/2023,04:00,N,HB_HOUSTON,19.66,2023
01/25/2023,05:00,N,HB_HOUSTON,22.97,2023
01/25/2023,06:00,N,HB_HOUSTON,26.76,2023
01/25/2023,07:00,N,HB_HOUSTON,46.72,2023
