date,TOTAL_MWh,NG_MWh
2025-06-19,1594637.0,668040.0
2025-06-20,1610412.0,528840.0
2025-06-21,1554447.0,460590.0
2025-06-22,1538514.0,439786.0
2025-06-23,1584008.0,525075.0
2025-06-24,1560277.0,582385.0
2025-06-25,1501571.0,600724.0
2025-06-26,1513586.0,659459.0
2025-06-27,1534578.0,670223.0
2025-06-28,1548370.0,597850.0
2025-06-29,1513224.0,604467.0
2025-06-30,1521312.0,738347.0
2025-07-01,1485461.0,840481.0
2025-07-02,1511809.0,820638.0
2025-07-03,1439379.0,726482.0
2025-07-04,1390358.0,656374.0
2025-07-05,1380227.0,672384.0
2025-07-06,1408556.0,712224.0
2025-07-07,1501212.0,776569.0
2025-07-08,1492316.0,790065.0
2025-07-09,1467151.0,751108.0
2025-07-10,1523246.0,564590.0
2025-07-11,1543960.0,550949.0
2025-07-12,1495838.0,749068.0
2025-07-13,1426927.0,784459.0
2025-07-14,1503471.0,755807.0
2025-07-15,1571488.0,642011.0
2025-07-16,1594489.0,596911.0
2025-07-17,1574193.0,659398.0
2025-07-18,1569370.0,622426.0
2025-07-19,1573881.0,498019.0
2025-07-20,1575431.0,487208.0
2025-07-21,1626845.0,537158.0
2025-07-22,1634264.0,557306.0
2025-07-23,1641933.0,622857.0
2025-07-24,1661065.0,717882.0
2025-07-25,1583211.0,868617.0
2025-07-26,1545751.0,734886.0
2025-07-27,1552592.0,619195.0
2025-07-28,1638301.0,717284.0
2025-07-29,1642226.0,799805.0
2025-07-30,1615225.0,845104.0
2025-07-31,1642843.0,895765.0
2025-08-01,1625479.0,939017.0
2025-08-02,1533997.0,853693.0
2025-08-03,1532991.0,726430.0
2025-08-04,1529607.0,749243.0
2025-08-05,1585090.0,695924.0
2025-08-06,1626044.0,662445.0
2025-08-07,1656122.0,714809.0
2025-08-08,1676405.0,663515.0
2025-08-09,1646714.0,630296.0
2025-08-10,1614155.0,686650.0
2025-08-11,1643889.0,853262.0
2025-08-12,1613521.0,880598.0
2025-08-13,1605459.0,891814.0
2025-08-14,1670992.0,779720.0
2025-08-15,1660913.0,701656.0
2025-08-16,1607533.0,734586.0
2025-08-17,1630849.0,752649.0
2025-08-18,1681422.0,840880.0
2025-08-19,1640195.0,971212.0
2025-08-20,1579630.0,911054.0
2025-08-21,1578604.0,946492.0
2025-08-22,1538396.0,893902.0
2025-08-23,1515896.0,831303.0
2025-08-24,1553480.0,859072.0
2025-08-25,1608922.0,820265.0
2025-08-26,1555145.0,820102.0
2025-08-27,1568945.0,810747.0
2025-08-28,1641313.0,759420.0
2025-08-29,1560101.0,859052.0
2025-08-30,1468709.0,814540.0
2025-08-31,1395826.0,812256.0
2025-09-01,1441610.0,843028.0
2025-09-02,1516553.0,844413.0
2025-09-03,1531779.0,851494.0
2025-09-04,1551858.0,732832.0
2025-09-05,1582751.0,738583.0
2025-09-06,1394516.0,775653.0
2025-09-07,1305607.0,697225.0
2025-09-08,1362936.0,580273.0
2025-09-09,1375211.0,501755.0
2025-09-10,1432961.0,517161.0
2025-09-11,1507659.0,603843.0
2025-09-12,1533679.0,598985.0
2025-09-13,1477935.0,560454.0
2025-09-14,1461134.0,627834.0
2025-09-15,1516070.0,732449.0
2025-09-16,1500810.0,731406.0
2025-09-17,1510709.0,750988.0
2025-09-18,1507875.0,788836.0
2025-09-19,1512227.0,767040.0
2025-09-20,1482133.0,662875.0
2025-09-21,1495697.0,636807.0
2025-09-22,1571698.0,705760.0
2025-09-23,1611082.0,709052.0
2025-09-24,1504196.0,748064.0
2025-09-25,1420633.0,776308.0
2025-09-26,1390327.0,679546.0
2025-09-27,1345295.0,595294.0
2025-09-28,1321630.0,611426.0
2025-09-29,1356031.0,714366.0
2025-09-30,1411446.0,746872.0
2025-10-01,1424713.0,656549.0
2025-10-02,1442055.0,647840.0
2025-10-03,1441120.0,624993.0
2025-10-04,1366949.0,442061.0
2025-10-05,1387378.0,448014.0
2025-10-06,1454627.0,656086.0
2025-10-07,1473378.0,756675.0
2025-10-08,1455146.0,798044.0
2025-10-09,1443056.0,717287.0
2025-10-10,1367205.0,647673.0
2025-10-11,1301919.0,482959.0
2025-10-12,1300734.0,437687.0
2025-10-13,1365948.0,633384.0
2025-10-14,1352909.0,603488.0
2025-10-15,1336278.0,603753.0
2025-10-16,1314021.0,498012.0
2025-10-17,1382986.0,571117.0
2025-10-18,1368348.0,573615.0
2025-10-19,1237941.0,446425.0
2025-10-20,1323169.0,424327.0
